version;filename;loc;loc_touched;NR;NFix;NAuth;LOC_added;MAX_LOC_added;AVG_LOC_added
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java;203;1;35;_;0;1;1;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sqrt.java;43;2;4;_;0;1;0;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java;2469;11;272;_;0;8;1;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java;2761;39;300;_;0;24;1;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java;388;111;48;_;0;56;1;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java;465;35;46;_;0;31;27;6
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java;2491;34;598;_;0;33;18;4
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java;697;4;84;_;0;2;0;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java;653;26;22;_;0;11;3;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/DoubleId.java;69;2;2;_;0;1;0;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/FloatId.java;68;2;2;_;0;1;0;1
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java;173;14;24;_;0;9;0;4
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyConcurrentMaps.java;54;54;1;_;0;54;54;54
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java;1670;6;105;_;0;5;2;2
2.1.0;openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java;313;30;3;_;0;29;29;14
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java;1095;15;155;_;0;8;0;2
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java;754;13;88;_;0;12;11;6
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierUtilImpl.java;591;14;40;_;0;7;0;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java;188;3;14;_;0;3;1;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java;577;3;34;_;0;3;1;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java;2422;9;279;_;0;8;1;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java;370;3;28;_;0;1;0;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java;192;2;11;_;0;1;0;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java;360;11;28;_;0;5;1;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java;1232;2;115;_;0;1;0;1
2.1.0;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java;641;47;26;_;0;23;0;1
2.1.0;openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java;1471;12;163;_;0;7;0;2
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/enhance/EnhancedSubClass.java;41;41;1;_;0;41;41;41
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/enhance/EnhancedSuperClass.java;57;57;1;_;0;57;57;57
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityA.java;79;2;3;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityB.java;79;2;3;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityC.java;81;2;3;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityD.java;90;2;3;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/oracle/XmlColEntity.java;66;66;1;_;0;66;66;66
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/blob/BlobEntity.java;70;70;1;_;0;70;70;70
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/blob/mysql/BlobColumnEntity.java;105;105;1;_;0;105;105;105
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/CacheableEntity.java;63;3;4;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/ChildUncacheable.java;30;30;1;_;0;30;30;30
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/NegatedCachableEntity.java;65;3;4;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/NegatedUncacheableEntity.java;65;3;4;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/ParentUnspecifiedEntity.java;61;61;1;_;0;61;61;61
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/UncacheableEntity.java;63;3;4;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/UnspecifiedEntity.java;61;3;4;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/XmlCacheableEntity.java;64;3;4;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cache/jpa/model/XmlUncacheableEntity.java;64;3;4;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/datacache/CachedEntityStatistics.java;121;121;1;_;0;121;121;121
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/delimited/identifiers/EntityH.java;183;16;7;_;0;8;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detach/IntVersionEntity.java;81;4;3;_;0;3;2;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/detach/IntegerVersionEntity.java;58;58;1;_;0;58;58;58
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/embed/AttributeXml.java;44;44;1;_;0;44;44;44
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/embed/Department2.java;54;2;3;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/embed/Embed_Single_Coll.java;70;70;1;_;0;70;70;70
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/embed/EntityA_Embed_Single_Coll.java;51;51;1;_;0;51;51;51
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/embed/FeatureIdXml.java;70;70;1;_;0;70;70;70
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/embed/FeatureXml.java;47;47;1;_;0;47;47;47
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/enhance/identity/Dependent5a.java;49;49;1;_;0;49;49;49
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/event/RemoteEventBase.java;240;3;8;_;0;3;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/external/EntityA.java;88;21;3;_;0;20;8;10
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/annotations/EmbedOwner.java;93;4;6;_;0;4;4;4
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/auto/AutoIncrementEntity.java;42;4;3;_;0;4;3;2
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/maps/spec_10_1_27_ex0/Division.java;71;9;5;_;0;8;6;2
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/maps/spec_10_1_27_ex0/VicePresident.java;70;1;3;_;0;1;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/maps/spec_10_1_27_ex4/Division.java;65;2;3;_;0;2;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/maps/spec_10_1_27_ex4/VicePresident.java;58;1;2;_;0;1;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/maps/update/LocalizedString.java;105;105;1;_;0;105;105;105
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/maps/update/MultilingualString.java;85;85;1;_;0;85;85;85
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/kernel/common/apps/AttachA.java;117;2;5;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/kernel/common/apps/AttachD.java;175;3;5;_;0;2;1;0
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/kernel/common/apps/AttachE.java;129;2;5;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/kernel/common/apps/AttachF.java;168;2;4;_;0;2;1;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/kernel/common/apps/State.java;95;4;3;_;0;2;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/kernel/common/apps/Transition.java;86;2;2;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/proxy/entities/Annuity.java;168;34;7;_;0;31;3;5
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/proxy/entities/EquityAnnuity.java;70;25;3;_;0;18;1;9
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/proxy/entities/IAnnuity.java;58;11;3;_;0;10;1;5
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/ConcurrentEntityLeft.java;64;64;1;_;0;64;64;64
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/ConcurrentEntityRight.java;64;64;1;_;0;64;64;64
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/simple/SubclassPerson.java;62;2;2;_;0;1;0;1
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/FilteringJDBCListener.java;68;68;1;_;0;68;68;68
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xs/AccountingHierarchy.java;132;132;1;_;0;132;132;132
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xs/AccountingHierarchyRate.java;127;127;1;_;0;127;127;127
2.1.0;openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xs/AccountingHierarchyRateOpenJPAKey.java;126;126;1;_;0;126;126;126
2.1.0;openjpa-persistence-locking/src/test/java/org/apache/openjpa/persistence/lockmgr/Person.java;98;98;1;_;0;98;98;98
2.1.0;openjpa-persistence-locking/src/test/java/org/apache/openjpa/persistence/lockmgr/PhoneNumber.java;53;53;1;_;0;53;53;53
2.1.0;openjpa-persistence-locking/src/test/java/org/apache/openjpa/persistence/lockmgr/VersionEntity.java;61;61;1;_;0;61;61;61
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java;1990;4;278;_;0;2;0;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java;1548;104;29;_;0;65;18;5
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java;400;12;103;_;0;10;4;5
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java;1834;24;238;_;0;20;4;3
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java;119;12;13;_;0;7;3;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlanImpl.java;447;7;40;_;0;5;3;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/GeneratorImpl.java;89;9;8;_;0;6;3;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/HintHandler.java;265;2;34;_;0;2;2;2
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java;1192;45;76;_;0;37;0;6
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java;284;50;62;_;0;34;1;3
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java;979;17;171;_;0;17;9;5
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java;386;26;118;_;0;23;5;4
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java;573;25;119;_;0;25;24;12
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java;1164;144;327;_;0;106;14;5
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryResultCacheImpl.java;106;7;9;_;0;5;3;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java;172;8;19;_;0;5;0;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaQueryImpl.java;733;6;65;_;0;6;6;6
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/Expressions.java;1832;2;185;_;0;1;0;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AnnotationProcessor6.java;376;4;62;_;0;1;0;1
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/SourceAnnotationHandler.java;748;17;25;_;0;10;3;2
2.1.0;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/osgi/PersistenceActivator.java;86;6;4;_;0;6;3;2
2.1.1;openjpa-examples/image-gallery/src/main/java/org/apache/openjpa/example/gallery/constraint/ImageValidator.java;90;2;2;_;0;1;0;1
2.1.1;openjpa-examples/openbooks/src/main/java/jpa/tools/swing/QueryDecorator.java;27;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/client/BuyBookPage.java;465;2;2;_;0;1;0;1
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/domain/Author.java;77;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/domain/Book.java;157;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/domain/Customer.java;86;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/domain/Inventory.java;129;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/domain/LineItem.java;144;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/domain/PurchaseOrder.java;225;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/domain/ShoppingCart.java;138;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/server/DataLoader.java;43;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/server/OpenBookService.java;185;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/server/OpenBookServiceImpl.java;434;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/server/PersistenceService.java;186;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/server/QueryDecorator.java;27;2;2;_;0;0;0;0
2.1.1;openjpa-examples/openbooks/src/main/java/openbook/server/ServiceFactory.java;53;2;2;_;0;0;0;0
2.1.1;openjpa-integration/validation/src/test/java/org/apache/openjpa/integration/validation/Image.java;68;68;1;_;0;68;68;68
2.1.1;openjpa-integration/validation/src/test/java/org/apache/openjpa/integration/validation/Location.java;96;96;1;_;0;96;96;96
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java;87;2;27;_;0;1;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingPreparedStatementManagerImpl.java;362;24;60;_;0;14;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java;1880;36;189;_;0;17;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java;410;95;59;_;0;41;2;2
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java;307;4;66;_;0;2;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java;406;2;55;_;0;1;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java;153;6;27;_;0;3;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java;1362;11;45;_;0;8;0;8
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java;1157;13;77;_;0;7;0;3
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ColumnVersionStrategy.java;362;9;52;_;0;6;1;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java;332;13;54;_;0;6;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java;112;4;23;_;0;2;1;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java;1077;6;171;_;0;4;0;4
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java;935;8;129;_;0;7;5;2
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java;117;27;29;_;0;11;1;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java;156;17;18;_;0;7;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java;1176;150;182;_;0;102;83;5
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java;5503;95;532;_;0;65;2;3
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java;156;2;36;_;0;1;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java;500;48;40;_;0;26;0;2
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java;256;18;39;_;0;16;10;3
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java;384;11;57;_;0;7;4;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/IngresDictionary.java;316;29;19;_;0;10;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java;118;14;12;_;0;7;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java;481;3;79;_;0;2;1;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java;1386;9;169;_;0;0;0;0
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PointbaseDictionary.java;136;14;14;_;0;5;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java;1050;59;116;_;0;37;4;2
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java;628;114;80;_;0;1;0;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java;331;23;68;_;0;12;11;3
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java;3334;18;263;_;0;9;2;1
2.1.1;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SolidDBDictionary.java;541;24;10;_;0;7;0;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java;84;15;20;_;0;6;0;2
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java;643;107;41;_;0;106;8;35
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/conf/DetachOptions.java;197;19;7;_;0;19;18;9
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java;1811;14;310;_;0;12;0;6
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAProductDerivation.java;43;2;6;_;0;1;0;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java;884;5;218;_;0;4;1;2
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java;368;24;26;_;0;13;1;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java;562;14;36;_;0;11;1;3
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoDetach.java;54;8;5;_;0;8;8;8
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java;5222;117;515;_;0;100;28;5
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java;668;2;13;_;0;1;0;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManagerLite.java;119;19;7;_;0;13;3;2
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java;978;11;34;_;0;9;0;9
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java;863;3;71;_;0;2;1;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java;1036;2;96;_;0;2;2;2
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java;363;26;25;_;0;24;8;3
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java;903;31;82;_;0;18;6;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java;3409;13;142;_;0;10;2;2
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java;503;11;25;_;0;5;1;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IndexOf.java;71;5;8;_;0;3;1;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Substring.java;70;8;7;_;0;4;0;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java;2471;118;287;_;0;60;35;4
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java;85;1;6;_;0;1;1;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java;937;20;102;_;0;12;0;4
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java;2767;8;304;_;0;7;4;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java;2394;160;146;_;0;158;125;26
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java;2492;5;600;_;0;3;0;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java;351;4;9;_;0;2;0;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java;309;19;20;_;0;16;4;2
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java;154;2;14;_;0;1;0;1
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java;163;64;36;_;0;39;1;2
2.1.1;openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidatingLifecycleEventManager.java;151;17;13;_;0;14;10;2
2.1.1;openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/BreadthFirstWalk.java;135;50;14;_;0;20;0;1
2.1.1;openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java;344;112;36;_;0;49;0;1
2.1.1;openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Edge.java;224;6;5;_;0;3;0;1
2.1.1;openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Graph.java;196;86;17;_;0;40;0;2
2.1.1;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java;738;92;30;_;0;63;10;21
